,summary,name
30,"{'_runtime': 171092.069788014, '_step': 153299, '_timestamp': 1739126366.4383929, '_wandb': {'runtime': 171093}, 'eval/mIoU': 85.32807609838723, 'eval/mIoU_ema': 85.3310699294531, 'train/loss_all': 0.0030270726419985294, 'train/loss_s': 0.005777277052402496, 'train/loss_x': 0.00336284632794559, 'train/loss_x_gradient': 0.0004131495952606201, 'train/loss_x_norm': 0.0025550173595547676, 'train/mask_ratio': 0.9677777290344238}",unimatch_v2_wandb_normloss_gradient_dino_base
31,"{'_runtime': 169178.4694441, '_step': 153299, '_timestamp': 1739124458.2418685, '_wandb': {'runtime': 169179}, 'eval/mIoU': 85.61554394323605, 'eval/mIoU_ema': 85.60922155675263, 'train/loss_all': 0.0060769980773329735, 'train/loss_s': 0.01774704083800316, 'train/loss_x': 0.0030491782817989588, 'train/loss_x_gradient': 0.0008262731716968119, 'train/loss_x_norm': 0.0026854989118874073, 'train/mask_ratio': 0.9748051166534424}",unimatch_v2_wandb_normloss_gradient_dino_base
32,"{'_runtime': 172686.963185125, '_step': 153299, '_timestamp': 1739127967.3842435, '_wandb': {'runtime': 172688}, 'eval/mIoU': 85.8965203454982, 'eval/mIoU_ema': 85.89619689230351, 'train/loss_all': 0.006670432165265083, 'train/loss_s': 0.01910235919058323, 'train/loss_x': 0.004640094470232725, 'train/loss_x_gradient': 0.000507144897710532, 'train/loss_x_norm': 0.002432130975648761, 'train/mask_ratio': 0.958313763141632}",unimatch_v2_wandb_normloss_gradient_dino_base
33,"{'_runtime': 173631.90347727, '_step': 153299, '_timestamp': 1739128923.3356586, '_wandb': {'runtime': 173633}, 'eval/mIoU': 85.81551074678795, 'eval/mIoU_ema': 85.81589882124115, 'train/loss_all': 0.005304704885929823, 'train/loss_s': 0.014687318354845049, 'train/loss_x': 0.0032960958778858185, 'train/loss_x_gradient': 0.000610167218837887, 'train/loss_x_norm': 0.0026252376846969128, 'train/mask_ratio': 0.9563600420951844}",unimatch_v2_wandb_normloss_gradient_dino_base
34,"{'_runtime': 127719.373890762, '_step': 153299, '_timestamp': 1739083014.5498726, '_wandb': {'runtime': 127720}, 'eval/mIoU': 85.47608428666142, 'eval/mIoU_ema': 85.47620104299338, 'train/loss_all': 0.013972031883895395, 'train/loss_s': 0.03713834285736084, 'train/loss_x': 0.0023289064411073923, 'train/loss_x_norm': 0.002448844723403454, 'train/mask_ratio': 0.9592934846878052}",unimatch_v2_wandb_normloss_dino_base
35,"{'_runtime': 39549.499831826, '_step': 35043, '_timestamp': 1738994856.621884, '_wandb': {'runtime': 39549}, 'eval/mIoU': 83.16158908238528, 'eval/mIoU_ema': 83.76363624627263, 'train/loss_all': 0.010642623528838158, 'train/loss_s': 0.02065439149737358, 'train/loss_x': 0.017421120777726173, 'train/loss_x_gradient': 0.0017512203194200993, 'train/loss_x_norm': 0.002743760822340846, 'train/mask_ratio': 0.9621298313140868}",unimatch_v2_wandb_normloss_gradient_dino_small
36,"{'_runtime': 127912.355298195, '_step': 153299, '_timestamp': 1739083219.8513205, '_wandb': {'runtime': 127913}, 'eval/mIoU': 85.84915369237781, 'eval/mIoU_ema': 85.8522515299139, 'train/loss_all': 0.013049214147031307, 'train/loss_s': 0.03200863301753998, 'train/loss_x': 0.004880137275904417, 'train/loss_x_norm': 0.0022588716819882393, 'train/mask_ratio': 0.9555888772010804}",unimatch_v2_wandb_normloss_dino_base
37,"{'_runtime': 39522.971506804, '_step': 48543, '_timestamp': 1738994833.1464145, '_wandb': {'runtime': 39537}, 'eval/mIoU': 83.44942805375888, 'eval/mIoU_ema': 83.97937972544594, 'train/loss_all': 0.00811038538813591, 'train/loss_s': 0.010005160234868526, 'train/loss_x': 0.011679893359541891, 'train/loss_x_norm': 0.0026461028028279543, 'train/mask_ratio': 0.9591060280799866}",unimatch_v2_wandb_normloss_dino_base
38,"{'_runtime': 168157.050332289, '_step': 153299, '_timestamp': 1739123468.3678832, '_wandb': {'runtime': 168158}, 'eval/mIoU': 86.07492339598264, 'eval/mIoU_ema': 86.06776132218883, 'train/loss_all': 0.009530815295875072, 'train/loss_s': 0.0319368951022625, 'train/loss_x': 0.0030288549605757, 'train/loss_x_gradient': 0.0005415091291069984, 'train/loss_x_norm': 0.002616003155708313, 'train/mask_ratio': 0.9537332653999328}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_large
39,"{'_runtime': 128304.885489072, '_step': 153299, '_timestamp': 1739083621.4842544, '_wandb': {'runtime': 128305}, 'eval/mIoU': 85.6516247291158, 'eval/mIoU_ema': 85.6494833379493, 'train/loss_all': 0.005271924659609795, 'train/loss_s': 0.00886114127933979, 'train/loss_x': 0.004529380705207586, 'train/loss_x_norm': 0.0024252524599432945, 'train/mask_ratio': 0.9712501764297484}",unimatch_v2_wandb_normloss_dino_base
40,"{'_runtime': 164583.269092046, '_step': 153299, '_timestamp': 1739119902.51778, '_wandb': {'runtime': 164584}, 'eval/mIoU': 86.00947659974122, 'eval/mIoU_ema': 86.00867812334715, 'train/loss_all': 0.005262947641313076, 'train/loss_s': 0.013972638174891472, 'train/loss_x': 0.00440517021343112, 'train/loss_x_gradient': 0.00027332833269611, 'train/loss_x_norm': 0.002400654600933194, 'train/mask_ratio': 0.939628541469574}",unimatch_v2_wandb_wo_FA_normloss_gradient_dino_large
41,"{'_runtime': 127319.550836239, '_step': 153299, '_timestamp': 1739082640.1483233, '_wandb': {'runtime': 127320}, 'eval/mIoU': 85.67393454109867, 'eval/mIoU_ema': 85.67515429051203, 'train/loss_all': 0.008757838979363441, 'train/loss_s': 0.020097706466913223, 'train/loss_x': 0.003700290573760867, 'train/loss_x_norm': 0.0024755196645855904, 'train/mask_ratio': 0.9523168802261353}",unimatch_v2_wandb_normloss_dino_base
